trade_date,security_id,symbol,fyers_symbol,open,high,low,close,volume,source,source_file,source_module,validation_module,processing_module,processing_version,canonical_builder_module,canonical_builder_version,canonical_candidate_generated_at
2026-07-24,SMD-0026,BAJAJFINSV,NSE:BAJAJFINSV-EQ,1878.9,1892.9,1866.5,1876.7,1412443,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJAJFINSV\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0027,BAJAJHLDNG,NSE:BAJAJHLDNG-EQ,10625.0,10750.0,10555.0,10679.0,73470,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJAJHLDNG\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0028,BAJFINANCE,NSE:BAJFINANCE-EQ,1027.3,1030.2,1001.3,1012.8,18416962,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJFINANCE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0030,BANDHANBNK,NSE:BANDHANBNK-EQ,165.5,167.71,161.95,165.93,29585433,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANDHANBNK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0031,BANKBARODA,NSE:BANKBARODA-EQ,242.0,247.1,239.25,246.45,8475748,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANKBARODA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0032,BANKINDIA,NSE:BANKINDIA-EQ,142.0,143.2,139.82,142.62,7635246,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANKINDIA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0033,BANKNIFTY,NSE:NIFTYBANK-INDEX,56169.4,56831.45,56023.6,56693.5,218024643,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANKNIFTY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0034,BDL,NSE:BDL-EQ,1230.0,1251.2,1221.0,1243.0,550236,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BDL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0035,BEL,NSE:BEL-EQ,404.2,406.1,401.0,405.0,6176660,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0036,BHARATFORG,NSE:BHARATFORG-EQ,2162.0,2169.0,2128.1,2151.6,634484,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BHARATFORG\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0037,BHARTIARTL,NSE:BHARTIARTL-EQ,1900.2,1905.0,1878.0,1898.2,4483600,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BHARTIARTL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0038,BHEL,NSE:BHEL-EQ,405.0,418.0,402.15,417.3,8874814,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BHEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0039,BIOCON,NSE:BIOCON-EQ,431.2,435.0,426.7,433.65,2748079,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BIOCON\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0040,BLUESTARCO,NSE:BLUESTARCO-EQ,1630.0,1654.4,1601.3,1637.2,253186,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BLUESTARCO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0041,BOSCHLTD,NSE:BOSCHLTD-EQ,42200.0,42200.0,41500.0,41755.0,20543,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BOSCHLTD\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0042,BPCL,NSE:BPCL-EQ,306.9,311.8,305.5,310.15,5796307,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BPCL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0043,BRITANNIA,NSE:BRITANNIA-EQ,5383.0,5450.0,5316.5,5379.5,208047,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BRITANNIA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0044,BSE,NSE:BSE-EQ,3563.0,3571.6,3526.0,3549.7,1386676,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BSE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0046,CAMS,NSE:CAMS-EQ,760.0,766.75,747.35,761.45,966899,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CAMS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0047,CANBK,NSE:CANBK-EQ,124.22,126.83,123.0,125.65,36714624,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CANBK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0048,CDSL,NSE:CDSL-EQ,1310.0,1340.0,1305.0,1333.1,969219,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CDSL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0050,CGPOWER,NSE:CGPOWER-EQ,860.0,894.0,838.8,867.7,9684764,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CGPOWER\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0052,CHOLAFIN,NSE:CHOLAFIN-EQ,1702.0,1741.3,1660.4,1724.4,1912110,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CHOLAFIN\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0053,CIPLA,NSE:CIPLA-EQ,1390.1,1444.8,1390.1,1410.6,2917791,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CIPLA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0054,COALINDIA,NSE:COALINDIA-EQ,427.0,428.9,424.75,427.4,5403125,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\COALINDIA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0055,COCHINSHIP,NSE:COCHINSHIP-EQ,1381.9,1399.5,1375.3,1392.4,543772,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\COCHINSHIP\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0056,COFORGE,NSE:COFORGE-EQ,1430.0,1489.0,1430.0,1484.7,3441351,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\COFORGE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0057,COLPAL,NSE:COLPAL-EQ,2065.0,2103.8,2065.0,2086.1,197445,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\COLPAL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0058,CONCOR,NSE:CONCOR-EQ,478.9,484.2,474.4,477.55,579577,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CONCOR\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0059,CROMPTON,NSE:CROMPTON-EQ,249.55,251.45,240.2,250.15,4490954,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CROMPTON\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0060,CUMMINSIND,NSE:CUMMINSIND-EQ,5571.0,5652.5,5533.0,5600.5,290705,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CUMMINSIND\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0062,DABUR,NSE:DABUR-EQ,420.75,424.8,419.4,423.2,641619,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DABUR\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0063,DALBHARAT,NSE:DALBHARAT-EQ,1854.9,1872.1,1780.8,1810.8,1119018,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DALBHARAT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0064,DELHIVERY,NSE:DELHIVERY-EQ,463.0,466.8,458.15,462.55,2176831,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DELHIVERY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0065,DIVISLAB,NSE:DIVISLAB-EQ,7230.0,7280.0,7177.0,7248.5,328948,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DIVISLAB\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0066,DIXON,NSE:DIXON-EQ,13750.0,13898.0,13586.0,13846.0,278708,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DIXON\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0067,DLF,NSE:DLF-EQ,639.15,648.65,630.6,645.2,2002254,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DLF\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0068,DMART,NSE:DMART-EQ,4010.0,4074.8,3990.0,4018.8,332480,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DMART\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0069,DRREDDY,NSE:DRREDDY-EQ,1147.0,1166.3,1131.4,1151.7,4750512,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DRREDDY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0070,EICHERMOT,NSE:EICHERMOT-EQ,7710.0,7710.0,7575.0,7628.0,409577,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\EICHERMOT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0071,ETERNAL,NSE:ETERNAL-EQ,285.0,285.0,276.55,280.0,37050034,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ETERNAL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0073,FEDERALBNK,NSE:FEDERALBNK-EQ,352.1,354.9,349.9,354.3,3590425,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\FEDERALBNK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0074,FINNIFTY,NSE:FINNIFTY-INDEX,25784.65,26025.75,25672.75,25909.9,131838321,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\FINNIFTY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0075,FORCEMOT,NSE:FORCEMOT-EQ,17400.0,17880.0,17172.0,17620.0,112140,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\FORCEMOT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0076,FORTIS,NSE:FORTIS-EQ,940.0,951.05,927.7,948.7,503448,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\FORTIS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0077,GAIL,NSE:GAIL-EQ,171.14,171.18,167.27,170.02,5814293,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GAIL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0078,GLENMARK,NSE:GLENMARK-EQ,2182.0,2248.8,2182.0,2192.0,429562,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GLENMARK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0079,GMRAIRPORT,NSE:GMRAIRPORT-EQ,106.7,107.39,105.55,107.12,7913951,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GMRAIRPORT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0080,GODFRYPHLP,NSE:GODFRYPHLP-EQ,2038.0,2140.0,2027.4,2129.6,408425,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GODFRYPHLP\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0081,GODREJCP,NSE:GODREJCP-EQ,1050.5,1066.2,1044.9,1059.5,413015,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GODREJCP\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0082,GODREJPROP,NSE:GODREJPROP-EQ,2018.0,2104.4,1965.2,2028.7,569927,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GODREJPROP\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0084,GRASIM,NSE:GRASIM-EQ,3100.0,3100.0,3066.4,3089.4,341560,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GRASIM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0085,GVT&D,NSE:GVT&D-EQ,4330.0,4334.0,4115.6,4157.4,1388191,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GVT&D\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0086,HAL,NSE:HAL-EQ,4550.1,4598.7,4519.0,4573.4,467141,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HAL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0087,HAVELLS,NSE:HAVELLS-EQ,1201.1,1239.5,1195.8,1226.9,1065814,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HAVELLS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0088,HCLTECH,NSE:HCLTECH-EQ,1237.0,1276.0,1236.6,1271.0,3674904,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HCLTECH\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0089,HDFCAMC,NSE:HDFCAMC-EQ,2499.9,2530.6,2468.5,2505.7,717284,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HDFCAMC\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0090,HDFCBANK,NSE:HDFCBANK-EQ,738.5,748.25,737.25,742.8,23837859,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HDFCBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0091,HDFCLIFE,NSE:HDFCLIFE-EQ,548.0,556.75,547.2,555.05,1354038,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HDFCLIFE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0092,HEROMOTOCO,NSE:HEROMOTOCO-EQ,5101.2,5102.0,4982.0,5011.1,694927,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HEROMOTOCO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0094,HINDALCO,NSE:HINDALCO-EQ,947.6,950.9,939.7,942.8,4494329,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HINDALCO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0096,HINDPETRO,NSE:HINDPETRO-EQ,381.0,383.35,372.05,381.1,8650504,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HINDPETRO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0097,HINDUNILVR,NSE:HINDUNILVR-EQ,2148.0,2163.0,2139.0,2145.0,1603494,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HINDUNILVR\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0098,HINDZINC,NSE:HINDZINC-EQ,528.0,534.4,522.45,531.95,5497135,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HINDZINC\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0100,HYUNDAI,NSE:HYUNDAI-EQ,1949.8,1975.0,1927.5,1952.6,917025,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HYUNDAI\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0101,ICICIBANK,NSE:ICICIBANK-EQ,1428.0,1440.0,1415.4,1432.9,10870914,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ICICIBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0102,ICICIGI,NSE:ICICIGI-EQ,1614.3,1666.2,1605.0,1661.8,1693997,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ICICIGI\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0103,ICICIPRULI,NSE:ICICIPRULI-EQ,498.25,503.05,495.55,500.55,711372,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ICICIPRULI\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0104,IDEA,NSE:IDEA-EQ,13.11,13.18,12.76,13.13,382797982,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\IDEA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0105,IDFCFIRSTB,NSE:IDFCFIRSTB-EQ,79.7,81.09,78.88,80.79,16260314,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\IDFCFIRSTB\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0106,IEX,NSE:IEX-EQ,120.5,125.7,120.49,124.26,10633033,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\IEX\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0109,INDHOTEL,NSE:INDHOTEL-EQ,718.0,728.6,713.25,727.45,1864296,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\INDHOTEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0110,INDIANB,NSE:INDIANB-EQ,819.0,828.85,814.55,826.1,1435233,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\INDIANB\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0111,INDIGO,NSE:INDIGO-EQ,4950.0,5009.0,4886.0,4985.0,2880861,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\INDIGO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0112,INDUSINDBK,NSE:INDUSINDBK-EQ,1000.0,1003.45,984.05,996.05,1995292,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\INDUSINDBK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0113,INDUSTOWER,NSE:INDUSTOWER-EQ,388.1,396.1,385.15,394.6,3130489,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\INDUSTOWER\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0114,INFY,NSE:INFY-EQ,1028.0,1043.4,1013.9,1040.9,29036900,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\INFY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0115,INOXWIND,NSE:INOXWIND-EQ,75.8,77.39,75.2,76.97,6163215,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\INOXWIND\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0116,IOC,NSE:IOC-EQ,138.85,138.89,136.78,138.47,11902268,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\IOC\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0119,IREDA,NSE:IREDA-EQ,118.61,120.75,117.42,120.48,4773314,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\IREDA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0120,IRFC,NSE:IRFC-EQ,86.5,87.85,86.02,87.62,6225546,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\IRFC\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0121,ITC,NSE:ITC-EQ,279.55,284.85,279.55,283.45,24954082,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ITC\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-07-24,SMD-0122,JINDALSTEL,NSE:JINDALSTEL-EQ,1032.0,1042.7,1021.0,1035.8,372876,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\JINDALSTEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
